t_s,imu,report,x,y,z,w
6.128469,0x4A,quat,-0.177307,-0.710815,0.151001,0.663696
6.129134,0x4B,accel,9.273438,0.601562,-0.902344,
6.129794,0x4A,accel,8.285156,-4.160156,-0.640625,
6.130448,0x4B,gyro,-0.031250,0.033203,0.134766,
6.131101,0x4A,gyro,0.005859,0.039062,-0.019531,
6.132034,0x4B,quat,0.019897,-0.743652,-0.015320,0.668091
6.132932,0x4A,quat,-0.177307,-0.710754,0.151001,0.663757
6.133548,0x4B,accel,9.234375,0.601562,-0.863281,
6.134172,0x4A,accel,8.242188,-4.199219,-0.640625,
6.134800,0x4B,accel,9.273438,0.562500,-0.902344,
6.135448,0x4A,accel,8.242188,-4.199219,-0.679688,
6.136608,0x4B,gyro,-0.027344,0.035156,0.138672,
6.136612,0x4B,quat,0.019653,-0.743591,-0.015198,0.668152
6.137814,0x4A,gyro,0.011719,0.039062,-0.019531,
6.138432,0x4B,accel,9.273438,0.562500,-0.902344,
6.139305,0x4A,quat,-0.177246,-0.710693,0.150940,0.663879
6.140579,0x4A,accel,8.285156,-4.238281,-0.640625,
6.141203,0x4B,gyro,-0.021484,0.035156,0.136719,
6.142376,0x4A,gyro,0.015625,0.035156,-0.019531,
6.142384,0x4A,quat,-0.177246,-0.710632,0.150940,0.663940
6.143490,0x4B,quat,0.019348,-0.743591,-0.015015,0.668213
6.144162,0x4A,accel,8.285156,-4.238281,-0.679688,
6.144803,0x4B,accel,9.355469,0.527344,-0.902344,
6.146048,0x4B,gyro,-0.017578,0.033203,0.152344,
6.146684,0x4A,gyro,0.009766,0.033203,-0.021484,
6.147605,0x4B,quat,0.019043,-0.743530,-0.014832,0.668274
6.148737,0x4A,quat,-0.177185,-0.710571,0.150940,0.664001
6.149380,0x4B,accel,9.316406,0.527344,-0.902344,
6.150023,0x4A,accel,8.285156,-4.160156,-0.679688,
6.150660,0x4B,gyro,-0.013672,0.029297,0.140625,
6.151285,0x4A,gyro,0.007812,0.035156,-0.019531,
6.152597,0x4B,quat,0.018799,-0.743469,-0.014648,0.668335
6.154131,0x4A,quat,-0.177185,-0.710510,0.150879,0.664062
6.154135,0x4A,accel,8.281250,-4.199219,-0.679688,
6.155256,0x4B,accel,9.316406,0.527344,-0.976562,
6.155261,0x4B,accel,9.316406,0.527344,-0.937500,
6.155886,0x4A,accel,8.320312,-4.199219,-0.718750,
6.157031,0x4B,gyro,-0.017578,0.035156,0.152344,
6.157036,0x4B,quat,0.018494,-0.743408,-0.014465,0.668396
6.158230,0x4A,gyro,0.011719,0.035156,-0.017578,
6.158234,0x4A,quat,-0.177124,-0.710449,0.150879,0.664185
6.158844,0x4B,accel,9.234375,0.562500,-0.976562,
6.159454,0x4A,accel,8.285156,-4.121094,-0.679688,
6.160074,0x4B,gyro,-0.009766,0.035156,0.150391,
6.160685,0x4A,gyro,0.017578,0.039062,-0.019531,
6.161580,0x4B,quat,0.018250,-0.743347,-0.014282,0.668457
6.162484,0x4A,quat,-0.177124,-0.710388,0.150879,0.664246
6.163126,0x4B,accel,9.167969,0.527344,-0.976562,
6.163931,0x4A,accel,8.320312,-4.160156,-0.679688,
6.165818,0x4B,gyro,-0.013672,0.025391,0.150391,
6.166458,0x4A,gyro,0.013672,0.039062,-0.007812,
6.168177,0x4B,quat,0.017944,-0.743347,-0.014038,0.668518
6.168185,0x4B,accel,9.238281,0.488281,-1.054688,
6.169146,0x4A,quat,-0.177063,-0.710327,0.150879,0.664307
6.169770,0x4B,accel,9.355469,0.371094,-0.902344,
6.170405,0x4A,accel,8.281250,-4.199219,-0.640625,
6.171015,0x4B,gyro,-0.011719,0.029297,0.152344,
6.172164,0x4A,gyro,0.013672,0.033203,-0.009766,
6.172168,0x4A,quat,-0.177063,-0.710266,0.150879,0.664368
6.173832,0x4B,quat,0.017700,-0.743286,-0.013855,0.668579
6.174455,0x4A,accel,8.285156,-4.238281,-0.679688,
6.175085,0x4B,accel,9.355469,0.335938,-0.937500,
6.175706,0x4A,accel,8.324219,-4.238281,-0.718750,
6.176849,0x4B,gyro,-0.001953,0.027344,0.150391,
6.176853,0x4B,quat,0.017395,-0.743225,-0.013611,0.668640
6.177479,0x4A,gyro,0.005859,0.037109,-0.005859,
6.178351,0x4B,accel,9.355469,0.335938,-0.976562,
6.179804,0x4A,quat,-0.177063,-0.710205,0.150879,0.664429
6.179811,0x4A,accel,8.281250,-4.199219,-0.679688,
6.181734,0x4B,gyro,-0.001953,0.027344,0.154297,
6.182381,0x4A,gyro,0.021484,0.042969,-0.011719,
6.184207,0x4B,quat,0.017151,-0.743225,-0.013367,0.668701
6.184213,0x4B,accel,9.316406,0.371094,-0.937500,
6.185403,0x4A,quat,-0.177002,-0.710144,0.150879,0.664551
6.185410,0x4A,accel,8.281250,-4.199219,-0.640625,
6.186051,0x4B,gyro,0.009766,0.027344,0.158203,
6.186689,0x4A,gyro,0.019531,0.041016,-0.017578,
6.187619,0x4B,quat,0.016907,-0.743164,-0.013184,0.668762
6.189442,0x4A,quat,-0.177002,-0.710083,0.150879,0.664612
6.190064,0x4B,accel,9.316406,0.371094,-0.902344,
6.190680,0x4A,accel,8.285156,-4.238281,-0.679688,
6.192858,0x4B,accel,9.273438,0.410156,-0.902344,
6.192862,0x4B,gyro,0.005859,0.027344,0.154297,
6.192866,0x4B,quat,0.016663,-0.743103,-0.012939,0.668823
6.193897,0x4A,gyro,0.011719,0.042969,-0.011719,
6.194526,0x4B,accel,9.277344,0.449219,-0.863281,
6.195660,0x4A,quat,-0.176941,-0.710022,0.150879,0.664734
6.195663,0x4A,accel,8.281250,-4.199219,-0.640625,
6.196343,0x4B,gyro,0.007812,0.025391,0.162109,
6.196994,0x4A,accel,8.324219,-4.199219,-0.640625,
6.198944,0x4B,quat,0.016357,-0.743103,-0.012634,0.668884
6.198953,0x4B,accel,9.277344,0.449219,-0.863281,
6.200176,0x4A,gyro,0.023438,0.041016,-0.013672,
6.200184,0x4A,quat,-0.176941,-0.709900,0.150818,0.664795
6.200840,0x4B,gyro,0.013672,0.027344,0.160156,
6.202305,0x4A,accel,8.285156,-4.160156,-0.679688,
6.202312,0x4A,gyro,0.017578,0.041016,-0.011719,
6.202319,0x4A,quat,-0.176880,-0.709839,0.150818,0.664856
6.203632,0x4B,quat,0.016113,-0.743042,-0.012390,0.668945
6.204278,0x4A,accel,8.324219,-4.199219,-0.640625,
6.204939,0x4B,accel,9.273438,0.410156,-0.785156,
6.206199,0x4B,gyro,0.015625,0.021484,0.160156,
6.206845,0x4A,gyro,0.019531,0.039062,-0.009766,
6.207861,0x4B,quat,0.015869,-0.742981,-0.012146,0.669006
6.208864,0x4A,quat,-0.176880,-0.709778,0.150879,0.664978
6.209958,0x4B,accel,9.238281,0.410156,-0.824219,
6.209963,0x4B,accel,9.167969,0.371094,-0.785156,
6.210577,0x4A,accel,8.285156,-4.160156,-0.640625,
6.211755,0x4B,gyro,0.009766,0.019531,0.162109,
6.211760,0x4B,quat,0.015625,-0.742981,-0.011841,0.669006
6.213332,0x4A,gyro,0.021484,0.037109,-0.009766,
6.213342,0x4A,quat,-0.176819,-0.709717,0.150879,0.665039
6.213980,0x4B,accel,9.234375,0.371094,-0.785156,
6.214594,0x4A,accel,8.281250,-4.199219,-0.605469,
6.215819,0x4A,gyro,0.017578,0.031250,0.001953,
6.216436,0x4B,gyro,0.017578,0.021484,0.162109,
6.217322,0x4A,quat,-0.176819,-0.709656,0.150879,0.665100
6.218982,0x4B,quat,0.015320,-0.742920,-0.011536,0.669067
6.219620,0x4A,accel,8.281250,-4.199219,-0.605469,
6.220279,0x4B,accel,9.277344,0.335938,-0.824219,
6.220938,0x4A,accel,8.285156,-4.238281,-0.640625,
6.221582,0x4B,gyro,0.025391,0.011719,0.160156,
6.223545,0x4A,gyro,0.023438,0.031250,-0.003906,
6.223553,0x4A,quat,-0.176819,-0.709595,0.150879,0.665161
6.224723,0x4B,quat,0.015137,-0.742920,-0.011292,0.669128
6.224746,0x4B,accel,9.277344,0.371094,-0.824219,
6.225428,0x4A,accel,8.281250,-4.199219,-0.640625,
6.226068,0x4B,gyro,0.025391,0.013672,0.164062,
6.227247,0x4A,gyro,0.015625,0.029297,0.000000,
6.227251,0x4A,quat,-0.176758,-0.709534,0.150940,0.665222
6.228179,0x4B,quat,0.014893,-0.742920,-0.010986,0.669128
6.228808,0x4A,accel,8.285156,-4.160156,-0.640625,
6.229912,0x4B,accel,9.234375,0.410156,-0.863281,
6.229916,0x4B,accel,9.207031,0.410156,-0.902344,
6.230539,0x4A,gyro,0.019531,0.027344,0.003906,
6.231166,0x4B,gyro,0.017578,0.011719,0.164062,
6.232025,0x4A,quat,-0.176758,-0.709473,0.150940,0.665283
6.233668,0x4B,quat,0.014648,-0.742859,-0.010742,0.669189
6.234285,0x4A,accel,8.246094,-4.160156,-0.605469,
6.234905,0x4B,accel,9.234375,0.371094,-0.863281,
6.235515,0x4A,accel,8.281250,-4.199219,-0.605469,
6.236129,0x4B,gyro,0.013672,0.013672,0.167969,
6.236763,0x4A,gyro,0.011719,0.025391,0.011719,
6.238269,0x4B,quat,0.014404,-0.742859,-0.010437,0.669250
6.239166,0x4A,quat,-0.176758,-0.709412,0.151001,0.665344
6.239809,0x4B,accel,9.273438,0.335938,-0.863281,
6.240706,0x4A,accel,8.281250,-4.199219,-0.605469,
6.241450,0x4B,gyro,0.011719,0.009766,0.167969,
6.242672,0x4A,gyro,0.017578,0.021484,0.007812,
6.242682,0x4A,quat,-0.176758,-0.709412,0.151001,0.665344
6.243937,0x4B,quat,0.014099,-0.742798,-0.010193,0.669250
6.243944,0x4B,accel,9.234375,0.335938,-0.863281,
6.244607,0x4A,accel,8.281250,-4.199219,-0.640625,
6.245254,0x4B,accel,9.277344,0.296875,-0.937500,
6.246523,0x4B,gyro,0.009766,0.009766,0.169922,
6.247138,0x4A,gyro,0.015625,0.025391,0.001953,
6.248147,0x4B,quat,0.013855,-0.742798,-0.009888,0.669312
6.249025,0x4A,quat,-0.176758,-0.709351,0.151062,0.665405
6.249643,0x4B,accel,9.277344,0.296875,-0.937500,
6.250338,0x4A,accel,8.246094,-4.160156,-0.640625,
6.250972,0x4B,gyro,0.003906,0.009766,0.167969,
6.251600,0x4A,gyro,0.009766,0.019531,0.007812,
6.253170,0x4B,quat,0.013550,-0.742798,-0.009583,0.669312
6.254051,0x4A,quat,-0.176758,-0.709290,0.151062,0.665466
6.254662,0x4B,accel,9.234375,0.257812,-0.976562,
6.255283,0x4A,accel,8.320312,-4.160156,-0.605469,
6.255894,0x4B,gyro,0.005859,0.009766,0.164062,
6.256533,0x4A,accel,8.281250,-4.199219,-0.640625,
6.258174,0x4B,quat,0.013306,-0.742798,-0.009338,0.669373
6.259351,0x4A,gyro,0.011719,0.021484,0.009766,
6.259359,0x4A,quat,-0.176758,-0.709229,0.151123,0.665466
6.260013,0x4B,accel,9.234375,0.257812,-0.976562,
6.260671,0x4A,accel,8.285156,-4.160156,-0.679688,
6.261847,0x4B,gyro,0.003906,0.009766,0.166016,
6.261856,0x4B,quat,0.013000,-0.742737,-0.009094,0.669373
6.263751,0x4A,gyro,0.007812,0.023438,0.005859,
6.263759,0x4A,quat,-0.176819,-0.709229,0.151123,0.665527
6.264424,0x4B,accel,9.238281,0.179688,-0.976562,
6.265067,0x4A,accel,8.285156,-4.238281,-0.640625,
6.265720,0x4B,accel,9.273438,0.218750,-1.093750,
6.266355,0x4A,gyro,0.009766,0.021484,0.011719,
6.267512,0x4B,gyro,0.003906,0.007812,0.164062,
6.267518,0x4B,quat,0.012756,-0.742737,-0.008850,0.669434
6.268520,0x4A,quat,-0.176819,-0.709167,0.151184,0.665588
6.269140,0x4B,accel,9.238281,0.105469,-1.093750,
6.269773,0x4A,accel,8.281250,-4.199219,-0.640625,
6.270408,0x4B,gyro,0.005859,0.011719,0.162109,
6.271902,0x4B,quat,0.012451,-0.742676,-0.008545,0.669434
6.272533,0x4A,gyro,0.005859,0.021484,0.005859,
6.273568,0x4B,accel,9.316406,0.144531,-1.093750,
6.274893,0x4A,quat,-0.176819,-0.709106,0.151184,0.665588
6.274897,0x4A,accel,8.281250,-4.199219,-0.679688,
6.276129,0x4A,accel,8.324219,-4.199219,-0.640625,
6.276753,0x4B,gyro,0.000000,0.019531,0.156250,
6.277396,0x4A,gyro,0.003906,0.025391,0.009766,
6.279011,0x4B,quat,0.012207,-0.742676,-0.008301,0.669495
6.279018,0x4B,accel,9.312500,0.105469,-1.093750,
6.279915,0x4A,quat,-0.176819,-0.709045,0.151184,0.665649
6.280561,0x4B,accel,9.273438,0.105469,-1.054688,
6.281700,0x4A,accel,8.281250,-4.199219,-0.679688,
6.281712,0x4A,gyro,0.009766,0.031250,0.003906,
6.282380,0x4B,gyro,0.001953,0.017578,0.164062,
6.283988,0x4A,quat,-0.176880,-0.709045,0.151184,0.665710
6.285154,0x4B,quat,0.011902,-0.742615,-0.008057,0.669556
6.285158,0x4B,accel,9.316406,0.066406,-1.015625,
6.285791,0x4A,accel,8.285156,-4.238281,-0.679688,
6.286404,0x4B,gyro,0.001953,0.013672,0.154297,
6.287971,0x4A,gyro,0.009766,0.033203,0.000000,
6.287977,0x4A,quat,-0.176880,-0.708984,0.151245,0.665771
6.289146,0x4B,quat,0.011658,-0.742615,-0.007812,0.669556
6.289762,0x4A,accel,8.242188,-4.199219,-0.640625,
6.290379,0x4B,accel,9.273438,0.066406,-1.054688,
6.291004,0x4A,gyro,0.009766,0.033203,0.003906,
6.291617,0x4B,gyro,-0.001953,0.017578,0.158203,
6.292503,0x4A,quat,-0.176880,-0.708923,0.151245,0.665833
6.294241,0x4B,quat,0.011353,-0.742554,-0.007568,0.669617
6.294886,0x4A,accel,8.320312,-4.238281,-0.640625,
6.295537,0x4B,accel,9.277344,0.027344,-1.015625,
6.296184,0x4A,accel,8.285156,-4.199219,-0.718750,
6.297389,0x4B,gyro,-0.005859,0.025391,0.150391,
6.297397,0x4B,quat,0.011108,-0.742554,-0.007324,0.669678
6.298624,0x4A,gyro,0.013672,0.035156,-0.003906,
6.298632,0x4A,quat,-0.176880,-0.708801,0.151245,0.665894
6.299272,0x4B,accel,9.273438,-0.011719,-1.015625,
6.299910,0x4A,accel,8.320312,-4.238281,-0.640625,
6.300549,0x4B,accel,9.312500,0.066406,-1.093750,
6.301202,0x4A,gyro,0.003906,0.042969,-0.003906,
6.302845,0x4B,gyro,-0.007812,0.017578,0.140625,
6.302853,0x4B,quat,0.010864,-0.742493,-0.007141,0.669739
6.304453,0x4A,quat,-0.176880,-0.708801,0.151245,0.665955
6.305083,0x4B,accel,9.273438,0.027344,-1.093750,
6.305698,0x4A,accel,8.324219,-4.199219,-0.640625,
6.306824,0x4B,gyro,-0.005859,0.021484,0.142578,
6.306844,0x4B,quat,0.010559,-0.742432,-0.006958,0.669800
6.307469,0x4A,gyro,-0.001953,0.042969,-0.009766,
6.308521,0x4B,accel,9.273438,0.027344,-1.128906,
6.309665,0x4A,quat,-0.176880,-0.708679,0.151245,0.666016
6.309669,0x4A,accel,8.281250,-4.160156,-0.718750,
6.310905,0x4A,gyro,0.000000,0.044922,-0.013672,
6.311530,0x4B,gyro,-0.017578,0.021484,0.142578,
6.312405,0x4A,quat,-0.176880,-0.708618,0.151184,0.666077
6.314447,0x4B,quat,0.010315,-0.742371,-0.006714,0.669861
6.314451,0x4B,accel,9.234375,0.027344,-1.128906,
6.315064,0x4A,accel,8.285156,-4.199219,-0.718750,
6.315702,0x4B,gyro,-0.019531,0.023438,0.136719,
6.316338,0x4A,accel,8.402344,-4.277344,-0.679688,
6.317258,0x4B,quat,0.010010,-0.742371,-0.006531,0.669922
6.318842,0x4A,gyro,-0.007812,0.050781,-0.005859,
6.318850,0x4A,quat,-0.176880,-0.708557,0.151184,0.666199
6.319505,0x4B,accel,9.355469,0.027344,-1.128906,
6.320136,0x4A,accel,8.363281,-4.312500,-0.605469,
6.322024,0x4B,accel,9.468750,-0.050781,-1.015625,
6.322031,0x4B,gyro,-0.027344,0.021484,0.136719,
6.322675,0x4A,gyro,-0.013672,0.044922,-0.017578,
6.323789,0x4B,quat,0.009766,-0.742310,-0.006348,0.669922
6.324949,0x4A,quat,-0.176941,-0.708496,0.151123,0.666260
6.324952,0x4A,accel,8.402344,-4.351562,-0.566406,
6.325574,0x4B,accel,9.546875,-0.125000,-0.902344,
6.327318,0x4B,gyro,-0.031250,0.029297,0.136719,
6.327335,0x4B,quat,0.009460,-0.742249,-0.006226,0.669983
6.327979,0x4A,gyro,-0.013672,0.044922,-0.033203,
6.328747,0x4B,accel,9.585938,-0.316406,-0.976562,
6.329906,0x4A,quat,-0.176941,-0.708435,0.151001,0.666382
6.329910,0x4A,accel,8.359375,-4.390625,-0.605469,
6.331147,0x4A,gyro,-0.013672,0.042969,-0.046875,
6.331764,0x4B,gyro,-0.029297,0.027344,0.134766,
6.333448,0x4A,quat,-0.176880,-0.708374,0.150940,0.666443
6.334713,0x4B,quat,0.009155,-0.742188,-0.006042,0.670105
6.334720,0x4B,accel,9.429688,-0.394531,-0.937500,
6.335423,0x4A,accel,8.320312,-4.312500,-0.605469,
6.336114,0x4B,accel,9.390625,-0.394531,-0.902344,
6.336765,0x4A,accel,8.402344,-4.277344,-0.640625,
6.337987,0x4B,gyro,-0.023438,0.025391,0.128906,
6.337996,0x4B,quat,0.008911,-0.742126,-0.005920,0.670166
6.339392,0x4A,gyro,-0.005859,0.042969,-0.056641,
6.339400,0x4A,quat,-0.176819,-0.708313,0.150818,0.666504
6.340055,0x4B,accel,9.351562,-0.468750,-1.015625,
6.340690,0x4A,accel,8.320312,-4.238281,-0.679688,
6.342466,0x4B,gyro,-0.019531,0.025391,0.113281,
6.342471,0x4B,quat,0.008667,-0.742126,-0.005798,0.670227
6.344434,0x4A,gyro,-0.003906,0.042969,-0.066406,
6.344439,0x4A,quat,-0.176758,-0.708313,0.150696,0.666626
6.345083,0x4B,accel,9.390625,-0.394531,-0.976562,
6.345719,0x4A,accel,8.402344,-4.312500,-0.640625,
6.346332,0x4B,gyro,-0.003906,0.025391,0.103516,
6.347503,0x4A,gyro,-0.013672,0.046875,-0.066406,
6.347507,0x4A,quat,-0.176697,-0.708252,0.150513,0.666748
6.349168,0x4B,quat,0.008484,-0.742065,-0.005615,0.670288
6.349789,0x4A,accel,8.320312,-4.277344,-0.679688,
6.350416,0x4B,accel,9.429688,-0.468750,-0.937500,
6.351032,0x4A,gyro,-0.007812,0.042969,-0.080078,
6.352177,0x4B,gyro,0.003906,0.027344,0.095703,
6.352182,0x4B,quat,0.008301,-0.742004,-0.005493,0.670349
6.353734,0x4A,quat,-0.176575,-0.708191,0.150391,0.666809
6.354378,0x4B,accel,9.355469,-0.507812,-0.937500,
6.355015,0x4A,accel,8.324219,-4.238281,-0.718750,
6.355662,0x4B,accel,9.351562,-0.394531,-1.015625,
6.356300,0x4A,gyro,-0.001953,0.042969,-0.087891,
6.357500,0x4B,gyro,0.007812,0.027344,0.082031,
6.357508,0x4B,quat,0.008118,-0.741943,-0.005310,0.670410
6.358659,0x4A,quat,-0.176453,-0.708191,0.150208,0.666931
6.359302,0x4B,accel,9.472656,-0.316406,-1.015625,
6.359941,0x4A,accel,8.320312,-4.238281,-0.679688,
6.361218,0x4A,accel,8.402344,-4.238281,-0.640625,
6.361848,0x4B,gyro,0.007812,0.027344,0.074219,
6.363013,0x4A,gyro,-0.003906,0.048828,-0.093750,
6.363017,0x4A,quat,-0.176331,-0.708130,0.150024,0.667053
6.364355,0x4B,quat,0.007996,-0.741882,-0.005188,0.670471
6.364359,0x4B,accel,9.472656,-0.242188,-1.093750,
6.364984,0x4A,accel,8.402344,-4.312500,-0.605469,
6.366213,0x4A,gyro,-0.003906,0.046875,-0.093750,
6.366824,0x4B,gyro,0.015625,0.029297,0.070312,
6.367702,0x4A,quat,-0.176208,-0.708069,0.149902,0.667175
6.369407,0x4B,quat,0.007935,-0.741821,-0.005066,0.670532
6.370017,0x4A,accel,8.437500,-4.277344,-0.640625,
6.370666,0x4B,accel,9.390625,-0.203125,-1.093750,
6.371315,0x4A,gyro,-0.005859,0.050781,-0.105469,
6.372517,0x4B,gyro,0.009766,0.029297,0.062500,
6.372525,0x4B,quat,0.007812,-0.741760,-0.004944,0.670593
6.374280,0x4A,quat,-0.176086,-0.708069,0.149658,0.667297
6.374929,0x4B,accel,9.429688,-0.125000,-1.167969,
6.375575,0x4A,accel,8.476562,-4.277344,-0.640625,
6.377769,0x4B,accel,9.511719,-0.050781,-1.207031,
6.377776,0x4B,gyro,-0.001953,0.035156,0.054688,
6.377784,0x4B,quat,0.007751,-0.741699,-0.004822,0.670654
6.378966,0x4A,gyro,-0.001953,0.054688,-0.107422,
6.378970,0x4A,quat,-0.175903,-0.708008,0.149475,0.667419
6.379592,0x4B,accel,9.511719,-0.050781,-1.167969,
6.380679,0x4A,accel,8.511719,-4.277344,-0.640625,
6.380682,0x4A,accel,8.476562,-4.312500,-0.640625,
6.381315,0x4B,gyro,0.000000,0.041016,0.060547,
6.382452,0x4A,gyro,0.001953,0.052734,-0.107422,
6.382457,0x4A,quat,-0.175781,-0.708008,0.149292,0.667542
6.383676,0x4B,quat,0.007629,-0.741638,-0.004761,0.670715
6.383693,0x4B,accel,9.472656,-0.085938,-1.207031,
6.384309,0x4A,accel,8.480469,-4.312500,-0.718750,
6.386140,0x4B,gyro,-0.007812,0.044922,0.046875,
6.386752,0x4A,gyro,-0.007812,0.054688,-0.113281,
6.387635,0x4B,quat,0.007568,-0.741577,-0.004700,0.670837
6.389471,0x4A,quat,-0.175598,-0.707947,0.149048,0.667664
6.390118,0x4B,accel,9.429688,-0.085938,-1.246094,
6.390755,0x4A,accel,8.507812,-4.238281,-0.718750,
6.391398,0x4B,accel,9.355469,-0.085938,-1.246094,
6.392085,0x4A,gyro,0.003906,0.062500,-0.119141,
6.393323,0x4B,gyro,-0.007812,0.050781,0.046875,
6.393332,0x4B,quat,0.007446,-0.741455,-0.004639,0.670959
6.394347,0x4A,quat,-0.175415,-0.707886,0.148865,0.667786
6.394993,0x4B,accel,9.316406,-0.085938,-1.320312,
6.395650,0x4A,accel,8.437500,-4.199219,-0.757812,
6.396843,0x4B,gyro,-0.009766,0.052734,0.044922,
6.396851,0x4B,quat,0.007385,-0.741394,-0.004578,0.671021
6.398816,0x4A,gyro,-0.015625,0.070312,-0.121094,
6.398820,0x4A,quat,-0.175232,-0.707825,0.148621,0.667969
6.399443,0x4B,accel,9.316406,-0.085938,-1.285156,
6.400054,0x4A,accel,8.480469,-4.160156,-0.757812,
6.401299,0x4A,accel,8.441406,-4.160156,-0.757812,
6.401924,0x4B,gyro,-0.017578,0.048828,0.044922,
6.403082,0x4A,gyro,-0.015625,0.078125,-0.123047,
6.403086,0x4A,quat,-0.175110,-0.707764,0.148376,0.668091
6.404444,0x4B,quat,0.007263,-0.741272,-0.004517,0.671143
6.404448,0x4B,accel,9.277344,-0.011719,-1.320312,
6.405064,0x4A,accel,8.441406,-4.121094,-0.718750,
6.406284,0x4A,gyro,-0.027344,0.083984,-0.123047,
6.406893,0x4B,gyro,-0.023438,0.052734,0.031250,
6.408534,0x4A,quat,-0.174927,-0.707703,0.148071,0.668274
6.409438,0x4B,quat,0.007202,-0.741211,-0.004517,0.671265
6.410071,0x4A,accel,8.359375,-4.121094,-0.757812,
6.411203,0x4B,accel,9.312500,-0.011719,-1.285156,
6.411209,0x4B,accel,9.234375,-0.050781,-1.207031,
6.411842,0x4A,gyro,-0.029297,0.087891,-0.126953,
6.413027,0x4B,gyro,-0.033203,0.052734,0.027344,
6.413035,0x4B,quat,0.007080,-0.741089,-0.004517,0.671326
6.414637,0x4A,quat,-0.174805,-0.707642,0.147827,0.668457
6.414644,0x4A,accel,8.324219,-4.160156,-0.718750,
6.415284,0x4B,accel,9.234375,-0.085938,-1.167969,
6.415920,0x4A,accel,8.320312,-4.121094,-0.679688,
6.417078,0x4B,gyro,-0.031250,0.058594,0.021484,
6.417083,0x4B,quat,0.007019,-0.740967,-0.004578,0.671448
6.417723,0x4A,gyro,-0.029297,0.087891,-0.123047,
6.418766,0x4B,accel,9.234375,-0.050781,-1.207031,
6.419682,0x4A,quat,-0.174683,-0.707520,0.147522,0.668640
6.420916,0x4A,accel,8.320312,-4.160156,-0.679688,
6.421537,0x4B,gyro,-0.041016,0.064453,0.027344,
6.422689,0x4A,gyro,-0.041016,0.093750,-0.132812,
6.422705,0x4A,quat,-0.174561,-0.707458,0.147217,0.668823
6.423605,0x4B,quat,0.006897,-0.740845,-0.004578,0.671570
6.424232,0x4A,accel,8.480469,-4.199219,-0.640625,
6.424845,0x4B,accel,9.273438,-0.050781,-1.207031,
6.426115,0x4B,gyro,-0.044922,0.070312,0.011719,
6.426750,0x4A,gyro,-0.041016,0.097656,-0.123047,
6.427663,0x4B,quat,0.006836,-0.740784,-0.004639,0.671692
6.428629,0x4A,quat,-0.174438,-0.707397,0.146851,0.669006
6.429264,0x4B,accel,9.312500,-0.011719,-1.246094,
6.429929,0x4A,accel,8.398438,-4.199219,-0.605469,
6.430581,0x4B,accel,9.234375,-0.125000,-1.167969,
6.432931,0x4B,gyro,-0.056641,0.070312,0.009766,
6.432939,0x4B,quat,0.006714,-0.740662,-0.004761,0.671875
6.434039,0x4A,gyro,-0.037109,0.099609,-0.128906,
6.434684,0x4B,accel,9.207031,-0.164062,-1.128906,
6.435822,0x4A,quat,-0.174377,-0.707275,0.146606,0.669189
6.435826,0x4A,accel,8.363281,-4.160156,-0.640625,
6.436445,0x4B,gyro,-0.052734,0.072266,0.005859,
6.437058,0x4A,accel,8.320312,-4.121094,-0.640625,
6.438646,0x4B,quat,0.006592,-0.740479,-0.004822,0.671997
6.438649,0x4B,accel,9.164062,-0.164062,-1.054688,
6.439791,0x4A,gyro,-0.039062,0.101562,-0.134766,
6.439795,0x4A,quat,-0.174194,-0.707214,0.146240,0.669434
6.441030,0x4A,accel,8.246094,-4.085938,-0.640625,
6.441653,0x4B,gyro,-0.046875,0.083984,0.000000,
6.442818,0x4A,gyro,-0.042969,0.103516,-0.136719,
6.442823,0x4A,quat,-0.174072,-0.707092,0.145935,0.669617
6.443998,0x4B,quat,0.006531,-0.740356,-0.004944,0.672180
6.444002,0x4B,accel,9.089844,-0.164062,-1.093750,
6.444634,0x4A,accel,8.246094,-4.085938,-0.640625,
6.446494,0x4B,gyro,-0.050781,0.082031,-0.003906,
6.447134,0x4A,gyro,-0.033203,0.107422,-0.134766,
6.448060,0x4B,quat,0.006470,-0.740234,-0.005066,0.672302
